VIN,Dealer,Make,Mileage,Model,Price,Year,modelYearId,MarketValue
3C4NJDBB1JT138658,Sandy Sansing,Jeep,24821.0,Compass,20725,2018,8681,18682.14285714286
ZACCJADB2HPE45700,Sandy Sansing,Jeep,20784.0,Renegade,20725,2017,7742,16725.0
2C4RDGEG7KR663360,Sandy Sansing,Dodge,38281.0,Grand Caravan,20725,2019,9639,18091.666666666668
5XYPG4A52KG440374,Sandy Sansing,Kia,42023.0,Sorento,20758,2019,9138,25371.66666666667
2C4RDGCG6KR699396,Sandy Sansing,Dodge,20652.0,Grand Caravan,20762,2019,9639,18091.666666666668
1HGCR2F53HA219365,Sandy Sansing,Honda,49556.0,Accord Sedan,20768,2017,0,2600.0
1N4BL4CVXKC125335,Sandy Sansing,Nissan,42667.0,Altima,20772,2019,9215,22538.461538461543
1N4AL3AP4JC137182,Sandy Sansing,Nissan,22812.0,Altima,20788,2018,8473,17560.0
2C4RDGEGXKR660131,Sandy Sansing,Dodge,36280.0,Grand Caravan,20790,2019,9639,18091.666666666668
3GNAXKEV4KS559733,Sandy Sansing,Chevrolet,27629.0,Equinox,20849,2019,9616,21620.0
1N6AD0ER6HN718163,Sandy Sansing,Nissan,77999.0,Frontier,20864,2017,7895,22414.285714285717
1HGCR2F72HA215356,Sandy Sansing,Honda,21372.0,Accord Sedan,20977,2017,0,2600.0
2G4GS5GX1G9166130,Sandy Sansing,Buick,33778.0,Regal,20981,2016,7363,15809.375
1N4BL4BV6KC167325,Sandy Sansing,Nissan,14487.0,Altima,20988,2019,9215,22538.461538461543
WMWXP7C39H3B94871,Sandy Sansing,Mini,20688.0,Hardtop 2 Door,20988,2017,0,2600.0
4T1B11HK4KU257025,Sandy Sansing,Toyota,40847.0,Camry,20990,2019,9771,25032.5
JN8AT2MT2HW147056,Sandy Sansing,Nissan,27568.0,Rogue,20990,2017,7760,17195.0
19XFC2F71JE014063,Sandy Sansing,Honda,14837.0,Civic Sedan,20991,2018,0,2600.0
2GNALCEK1H1562875,Sandy Sansing,Chevrolet,11231.0,Equinox,21000,2017,7728,16450.0
1N4AA6AP2GC438548,Sandy Sansing,Nissan,54462.0,Maxima,21000,2016,7292,17980.0
KM8J3CA46HU407464,Sandy Sansing,Hyundai,33622.0,Tucson,21000,2017,7736,17362.5
JM1GL1X57H1134751,Sandy Sansing,Mazda,30399.0,Mazda6,21000,2017,0,2600.0
KL4CJ1SB3HB089703,Sandy Sansing,Buick,14575.0,Encore,21127,2017,7659,15679.545454545454
5N1AZ2MG4FN276167,Sandy Sansing,Nissan,75152.0,Murano,21272,2015,7022,16303.125
JTNB11HKXJ3013805,Sandy Sansing,Toyota,64505.0,Camry,21430,2018,8073,23007.5
5FNYF5H89GB060203,Sandy Sansing,Honda,111978.0,Pilot,21475,2016,7291,22238.235294117647
WBAVL1C50FVY32649,Sandy Sansing,Bmw,31055.0,X1,21488,2015,7000,14791.666666666664
JM3KFABL4H0196435,Sandy Sansing,Mazda,13010.0,CX-5,21500,2017,7745,19540.625
1C4RJFBG3EC460356,Sandy Sansing,Jeep,81551.0,Grand Cherokee,21500,2014,6659,18486.11111111111
1N4BL4CV4LC138485,Sandy Sansing,Nissan,36932.0,Altima,21500,2020,0,2600.0
2G4GR5GX2H9140858,Sandy Sansing,Buick,19522.0,Regal,21500,2017,7823,18760.714285714286
JM3KFACL9H0193965,Sandy Sansing,Mazda,44558.0,CX-5,21500,2017,7745,19540.625
1C4RJEBG7GC351380,Sandy Sansing,Jeep,99684.0,Grand Cherokee,21511,2016,7463,25322.222222222223
1FA6P8TH0G5308312,Sandy Sansing,Ford,47704.0,Mustang,21525,2016,7502,24866.66666666667
1GNSCBE09ER129563,Sandy Sansing,Chevrolet,100714.0,Tahoe,21658,2014,6744,20937.5
KM8J2CA46KU915041,Sandy Sansing,Hyundai,39784.0,Tucson,21711,2019,9265,21233.928571428565
1C6RR6KG7ES211192,Sandy Sansing,Ram,93655.0,1500,21718,2014,6695,19711.206896551725
5N1AT2MT2KC844405,Sandy Sansing,Nissan,17134.0,Rogue,21890,2019,9761,20437.5
1FMCU9G94KUB88281,Sandy Sansing,Ford,28939.0,Escape,21900,2019,9654,19864.285714285714
5UXWX7C58EL984928,Sandy Sansing,Bmw,72238.0,X3,21985,2014,6687,14550.0
WBXHU7C3XH5H37863,Sandy Sansing,Bmw,76183.0,X1,21985,2017,7696,22275.0
WDDHF5KB1EA842673,Sandy Sansing,Mercedes-benz,68058.0,E-Class,21985,2014,6664,22068.75
3FA6P0D99KR143214,Sandy Sansing,Ford,29050.0,Fusion,21988,2019,9263,19885.416666666668
3FA6P0D9XKR143223,Sandy Sansing,Ford,31343.0,Fusion,21988,2019,9263,19885.416666666668
3C4NJCCB7KT663038,Sandy Sansing,Jeep,32610.0,Compass,21988,2019,9681,20128.571428571428
3C4NJCCB9KT679855,Sandy Sansing,Jeep,30979.0,Compass,21988,2019,9681,20128.571428571428
JA4AZ3A33KZ039811,Sandy Sansing,Mitsubishi,28272.0,Outlander,21988,2019,9859,19643.18181818182
3C4PDDEG2KT720115,Sandy Sansing,Dodge,39572.0,Journey,21990,2019,9677,19600.0
JN1BJ1CP0HW020989,Sandy Sansing,Nissan,30698.0,Rogue Sport,21990,2017,8095,16458.333333333332
3C6JR6AGXKG505154,Sandy Sansing,Ram,9373.0,1500 Classic,21991,2019,9685,
5N1DR2MNXJC629415,Sandy Sansing,Nissan,58937.0,Pathfinder,21991,2018,8477,23171.875
WDCTG4EB7FJ180407,Sandy Sansing,Mercedes-benz,44108.0,GLA,21998,2015,6970,20916.666666666668
KNMAT2MT6HP613318,Sandy Sansing,Nissan,17936.0,Rogue,21999,2017,7760,17195.0
1J4GA69109L720530,Sandy Sansing,Jeep,93369.0,Wrangler Unlimited,22000,2009,0,2600.0
JM1DKDD76H0177190,Sandy Sansing,Mazda,25599.0,CX-3,22000,2017,7746,16450.0
4S4BSANC3H3211050,Sandy Sansing,Subaru,62255.0,Outback,22000,2017,7700,21770.83333333333
1G1ZH5SX7HF255883,Sandy Sansing,Chevrolet,30610.0,Malibu,22000,2017,7802,16730.0
5N1AT2MV2JC754834,Sandy Sansing,Nissan,28164.0,Rogue,22000,2018,8478,18752.5
LRBFXASA5HD179107,Sandy Sansing,Buick,20342.0,Envision,22200,2017,7676,20028.571428571428
2C3CDZAG0JH294700,Sandy Sansing,Dodge,64009.0,Challenger,22291,2018,8237,47242.857142857145
5N1AT2MT7LC732684,Sandy Sansing,Nissan,1175.0,Rogue,22325,2020,0,2600.0
1G1ZH5SX0HF260438,Sandy Sansing,Chevrolet,25444.0,Malibu,22339,2017,7802,16730.0
ZACNJABB0KPK83002,Sandy Sansing,Jeep,12612.0,Renegade,22434,2019,9683,20057.14285714286
5N1AT2MV0KC745647,Sandy Sansing,Nissan,40159.0,Rogue,22453,2019,9761,20437.5
3MVDMABL1LM100479,Sandy Sansing,Mazda,4735.0,CX-30,22500,2020,0,2600.0
JM3KFACL5H0144035,Sandy Sansing,Mazda,36295.0,CX-5,22500,2017,7745,19540.625
JN8AT2MT9LW004033,Sandy Sansing,Nissan,20540.0,Rogue,22525,2020,0,2600.0
1G1RB6S57HU204398,Sandy Sansing,Chevrolet,24651.0,Volt,22589,2017,7636,16275.0
1C4RDHDG9GC361480,Sandy Sansing,Dodge,100214.0,Durango,22725,2016,7457,23234.375
1N4BL4CV2LN307245,Sandy Sansing,Nissan,5853.0,Altima,22725,2020,0,2600.0
1C4AJWAG4EL128182,Sandy Sansing,Jeep,54304.0,Wrangler,22725,2014,6903,23700.0
1C4PJLLB5KD111083,Sandy Sansing,Jeep,19191.0,Cherokee,22725,2019,9135,22575.0
2GNAXKEV2L6141316,Sandy Sansing,Chevrolet,15961.0,Equinox,22758,2020,0,2600.0
2T3WFREV0JW439133,Sandy Sansing,Toyota,38435.0,RAV4,22810,2018,8138,23914.70588235294
3GKALMEV2JL406085,Sandy Sansing,Gmc,12669.0,Terrain,22881,2018,8056,20995.454545454544
5XYPG4A32HG268547,Sandy Sansing,Kia,38508.0,Sorento,22900,2017,7684,21200.0
3GNAXLEX1KS531749,Sandy Sansing,Chevrolet,28159.0,Equinox,22900,2019,9616,21620.0
3FA6P0D9XKR222715,Sandy Sansing,Ford,30927.0,Fusion,22988,2019,9263,19885.416666666668
1GNKRGKD5HJ200795,Sandy Sansing,Chevrolet,43033.0,Traverse,22991,2017,7732,22325.0
3GKALMEX7JL320823,Sandy Sansing,Gmc,16233.0,Terrain,22995,2018,8056,20995.454545454544
5N1AT2MT6JC815066,Sandy Sansing,Nissan,7787.0,Rogue,22995,2018,8478,18752.5
3GKALMEV8KL156594,Sandy Sansing,Gmc,26490.0,Terrain,22995,2019,9323,23527.272727272728
3C4PDCGG4KT736906,Sandy Sansing,Dodge,31382.0,Journey,22995,2019,9677,19600.0
WMWXU3C3XH2F49683,Sandy Sansing,Mini,41667.0,Hardtop 4 Door,22998,2017,0,2600.0
LRBFXBSAXHD045537,Sandy Sansing,Buick,24834.0,Envision,22999,2017,7676,20028.571428571428
JM3KFACL9H0142904,Sandy Sansing,Mazda,36384.0,CX-5,23000,2017,7745,19540.625
2C4RC1BG2HR779921,Sandy Sansing,Chrysler,50287.0,Pacifica,23000,2017,7613,21775.0
JM3KFADL6H0178838,Sandy Sansing,Mazda,55297.0,CX-5,23000,2017,7745,19540.625
1C4AJWAGXEL193280,Sandy Sansing,Jeep,77408.0,Wrangler,23000,2014,6903,23700.0
1GCRCSEC8EZ349469,Sandy Sansing,Chevrolet,113449.0,Silverado 1500,23000,2014,6649,22434.821428571428
JM3KFACL5H0218277,Sandy Sansing,Mazda,46252.0,CX-5,23000,2017,7745,19540.625
JF2GPAKCXH8235415,Sandy Sansing,Subaru,24538.0,Crosstrek,23000,2017,7769,19241.666666666668
5N1AZ2MG4JN125077,Sandy Sansing,Nissan,43773.0,Murano,23000,2018,8476,23100.0
LRBFXESXXHD116113,Sandy Sansing,Buick,46861.0,Envision,23000,2017,7676,20028.571428571428
1GNKVGKDXHJ237157,Sandy Sansing,Chevrolet,35420.0,Traverse,23000,2017,7732,22325.0
2HGFC3A51JH753516,Sandy Sansing,Honda,26324.0,Civic Si Coupe,23102,2018,0,2600.0
3C4NJCBB5LT125229,Sandy Sansing,Jeep,4824.0,Compass,23250,2020,0,2600.0
1FM5K7D82HGA97662,Sandy Sansing,Ford,50351.0,Explorer,23380,2017,7733,26625.0
3C4NJDDB0KT669123,Sandy Sansing,Jeep,31367.0,Compass,23488,2019,9681,20128.571428571428
JM3KFACM7K1554605,Sandy Sansing,Mazda,40733.0,CX-5,23500,2019,9753,25061.11111111111
JM3KFABM8K1504846,Sandy Sansing,Mazda,8260.0,CX-5,23500,2019,9753,25061.11111111111
JM3TCACY9G0116567,Sandy Sansing,Mazda,49494.0,CX-9,23500,2016,7444,21032.14285714286
1FTMF1C52KKD08033,Sandy Sansing,Ford,11305.0,F-150,23500,2019,9675,38535.795454545456
1C4RJEAG6HC819957,Sandy Sansing,Jeep,23028.0,Grand Cherokee,23899,2017,7671,29567.5
5NMS23AD5KH079321,Sandy Sansing,Hyundai,29642.0,Santa Fe,23900,2019,9193,26148.214285714286
2GNAXUEV3L6137237,Sandy Sansing,Chevrolet,25760.0,Equinox,23988,2020,0,2600.0
1N4BL4EV2KC173103,Sandy Sansing,Nissan,35577.0,Altima,23988,2019,9215,22538.461538461543
JN1BJ1CR6KW347809,Sandy Sansing,Nissan,3862.0,Rogue Sport,23990,2019,9316,19329.166666666668
1N4BL4EV9LC147440,Sandy Sansing,Nissan,16557.0,Altima,23990,2020,0,2600.0
4JGDF2EE2EA312608,Sandy Sansing,Mercedes-benz,88976.0,GL-Class,23991,2014,6873,26906.25
5N1AZ2MG7HN183470,Sandy Sansing,Nissan,27030.0,Murano,23991,2017,7757,20603.125
1FMCU0J96HUE06251,Sandy Sansing,Ford,29873.0,Escape,23991,2017,7588,15770.0
3C4NJDDB3KT681959,Sandy Sansing,Jeep,31374.0,Compass,23995,2019,9681,20128.571428571428
1N4BL4CV9KC123995,Sandy Sansing,Nissan,20317.0,Altima,23995,2019,9215,22538.461538461543
1G4ZP5SS2HU188311,Sandy Sansing,Buick,18776.0,LaCrosse,23998,2017,7591,21630.0
1N4AA6AP6HC433967,Sandy Sansing,Nissan,66509.0,Maxima,24000,2017,7752,21515.0
1GAZGPFG1K1243712,Sandy Sansing,Chevrolet,40436.0,Express Passenger,24000,2019,0,2600.0
1N4AA6AP7HC399571,Sandy Sansing,Nissan,49036.0,Maxima,24000,2017,7752,21515.0
1C4RJFAG5HC756226,Sandy Sansing,Jeep,24632.0,Grand Cherokee,24186,2017,7671,29567.5
3GNCJMSB0LL162130,Sandy Sansing,Chevrolet,10095.0,Trax,24198,2020,0,2600.0
1N4BL4EV5LC157298,Sandy Sansing,Nissan,21281.0,Altima,24235,2020,0,2600.0
2C4RDGEG6KR689853,Sandy Sansing,Dodge,18900.0,Grand Caravan,24250,2019,9639,18091.666666666668
1C4RDJDG4GC400659,Sandy Sansing,Dodge,77467.0,Durango,24250,2016,7457,23234.375
4T1B61HK3JU522968,Sandy Sansing,Toyota,48440.0,Camry,24313,2018,8073,23007.5
5NMS23AD6KH077593,Sandy Sansing,Hyundai,30475.0,Santa Fe,24462,2019,9193,26148.214285714286
4T1B21HK0JU006059,Sandy Sansing,Toyota,55701.0,Camry,24486,2018,8073,23007.5
3C6JR6DT5KG547000,Sandy Sansing,Ram,14874.0,1500 Classic,24500,2019,9685,
5N1DR2MM8HC607396,Sandy Sansing,Nissan,35959.0,Pathfinder,24500,2017,7758,20700.0
JC1NFAEK5H0118588,Sandy Sansing,Fiat,7738.0,124 Spider,24500,2017,0,2600.0
5N1AZ2MJXKN135660,Sandy Sansing,Nissan,19380.0,Murano,24500,2019,9758,26915.625
1GKKNLLA0KZ189347,Sandy Sansing,Gmc,18015.0,Acadia,24602,2019,9322,28427.272727272728
2C3CCAEG7KH704361,Sandy Sansing,Chrysler,16936.0,300,24648,2019,9671,24046.875
1N4BL4EV3LC144324,Sandy Sansing,Nissan,20638.0,Altima,24670,2020,0,2600.0
1N4BL4EV0LC145964,Sandy Sansing,Nissan,14312.0,Altima,24788,2020,0,2600.0
1G1ZH5SX9HF261572,Sandy Sansing,Chevrolet,5977.0,Malibu,24861,2017,7802,16730.0
2FMPK4K85HBC06861,Sandy Sansing,Ford,53987.0,Edge,24881,2017,7735,21110.714285714286
LRBFXBSA3HD069081,Sandy Sansing,Buick,26792.0,Envision,24949,2017,7676,20028.571428571428
2C4RC1BG7KR537715,Sandy Sansing,Chrysler,42759.0,Pacifica,24975,2019,9627,25841.66666666667
2GNAXLEX2K6127521,Sandy Sansing,Chevrolet,13852.0,Equinox,24985,2019,9616,21620.0
1HGCV2F55JA006872,Sandy Sansing,Honda,67302.0,Accord Sedan,24985,2018,0,2600.0
WDDSJ4EB8FN179462,Sandy Sansing,Mercedes-benz,42925.0,CLA,24985,2015,7216,21333.33333333333
WBA8B9G36HNU56050,Sandy Sansing,Bmw,47952.0,3 Series,24985,2017,7710,25282.69230769231
1G6AA5RA6G0146958,Sandy Sansing,Cadillac,23035.0,ATS Sedan,24989,2016,0,2600.0
1GAZGPFG4K1214589,Sandy Sansing,Chevrolet,35945.0,Express Passenger,24995,2019,0,2600.0
3LN6L5A95JR608539,Sandy Sansing,Lincoln,29862.0,MKZ,24995,2018,8965,26535.41666666667
JM3KFADL3H0137731,Sandy Sansing,Mazda,24350.0,CX-5,25000,2017,7745,19540.625
JM3KFADLXH0140965,Sandy Sansing,Mazda,23437.0,CX-5,25000,2017,7745,19540.625
JM3KFACM8J1378937,Sandy Sansing,Mazda,21027.0,CX-5,25000,2018,8816,20658.33333333333
1G1FB1RX8J0142343,Sandy Sansing,Chevrolet,19805.0,Camaro,25000,2018,8481,33837.5
5FNRL5H64GB130167,Sandy Sansing,Honda,30286.0,Odyssey,25000,2016,7460,20787.5
1FBZX2ZM5KKA61263,Sandy Sansing,Ford,49959.0,Transit Passenger Wagon,25000,2019,0,2600.0
5TDJKRFH7GS308127,Sandy Sansing,Toyota,68735.0,Highlander,25000,2016,7495,24384.375
JM3TCADYXG0122988,Sandy Sansing,Mazda,38262.0,CX-9,25000,2016,7444,21032.14285714286
2C3CCAGG0KH533840,Sandy Sansing,Chrysler,39637.0,300,25175,2019,9671,24046.875
2C3CDZBT3GH125744,Sandy Sansing,Dodge,99547.0,Challenger,25270,2016,7453,33455.0
2C3CCAKG1KH578003,Sandy Sansing,Chrysler,36851.0,300,25288,2019,9671,24046.875
2C3CCAEG7KH594833,Sandy Sansing,Chrysler,28844.0,300,25408,2019,9671,24046.875
1N4BL4EV6KC257098,Sandy Sansing,Nissan,27818.0,Altima,25460,2019,9215,22538.461538461543
3GKALPEV7LL104649,Sandy Sansing,Gmc,18506.0,Terrain,25462,2020,0,2600.0
1N6AD0ERXKN735314,Sandy Sansing,Nissan,36764.0,Frontier,25468,2019,9836,26088.09523809524
5N1AZ2MJ5KN140524,Sandy Sansing,Nissan,10854.0,Murano,25488,2019,9758,26915.625
1C4AJWAG6EL185435,Sandy Sansing,Jeep,49585.0,Wrangler,25500,2014,6903,23700.0
WBA4A9C50GG505089,Sandy Sansing,Bmw,52899.0,4 Series,25500,2016,7412,23175.0
5LMJJ2HT5FEJ05763,Sandy Sansing,Lincoln,92692.0,Navigator,25500,2015,7028,25106.25
3GTP1UECXEG165482,Sandy Sansing,Gmc,89472.0,Sierra 1500,25577,2014,6650,22655.555555555562
1N6AD0ER4KN773685,Sandy Sansing,Nissan,31445.0,Frontier,25699,2019,9836,26088.09523809524
1FTMF1C57KKD07766,Sandy Sansing,Ford,7160.0,F-150,25786,2019,9675,38535.795454545456
1GKKNNLS8HZ131533,Sandy Sansing,Gmc,84383.0,Acadia,25889,2017,7615,23809.615384615387
JN1BJ1CV8LW267474,Sandy Sansing,Nissan,857.0,Rogue Sport,25900,2020,0,2600.0
JN1BJ0RP6HM385884,Sandy Sansing,Infiniti,29616.0,QX50,25900,2017,7835,21837.5
2G1105S33L9101979,Sandy Sansing,Chevrolet,18176.0,Impala,25909,2020,0,2600.0
WAUM2AFR3GA032224,Sandy Sansing,Audi,47007.0,A5,25941,2016,7369,23681.25
3GNAXNEV1KL326498,Sandy Sansing,Chevrolet,24852.0,Equinox,25977,2019,9616,21620.0
WMZYT3C32H3D98763,Sandy Sansing,Mini,28588.0,Countryman,25985,2017,0,2600.0
WMZYT3C35H3D97669,Sandy Sansing,Mini,26571.0,Countryman,25988,2017,0,2600.0
5N1DR2MN2KC637767,Sandy Sansing,Nissan,11789.0,Pathfinder,25988,2019,9760,25653.125
5N1DR2MN6KC595569,Sandy Sansing,Nissan,35949.0,Pathfinder,25990,2019,9760,25653.125
5N1AZ2MJ2KN147432,Sandy Sansing,Nissan,11911.0,Murano,25990,2019,9758,26915.625
1N4AA6AP7HC408947,Sandy Sansing,Nissan,23437.0,Maxima,25991,2017,7752,21515.0
2C3CCABG8KH566026,Sandy Sansing,Chrysler,29200.0,300,25991,2019,9671,24046.875
5LMCJ3C93HUL50015,Sandy Sansing,Lincoln,37042.0,MKC,25991,2017,7674,22246.875
5N1AZ2MJ6KN156408,Sandy Sansing,Nissan,15746.0,Murano,25995,2019,9758,26915.625
WBA8E1G38HNU18750,Sandy Sansing,Bmw,17341.0,3 Series,25998,2017,7710,25282.69230769231
JM3KFADM2J0327678,Sandy Sansing,Mazda,29610.0,CX-5,26000,2018,8816,20658.33333333333
JM3KFBDL2H0194458,Sandy Sansing,Mazda,41908.0,CX-5,26000,2017,7745,19540.625
WA1C2AFP7HA051593,Sandy Sansing,Audi,54971.0,Q5,26000,2017,7706,30696.42857142857
JM3KFADLXH0178793,Sandy Sansing,Mazda,17207.0,CX-5,26000,2017,7745,19540.625
JM3KFACM1K0542794,Sandy Sansing,Mazda,9806.0,CX-5,26000,2019,9753,25061.11111111111
JN1BJ0RP1HM387851,Sandy Sansing,Infiniti,27365.0,QX50,26000,2017,7835,21837.5
4T1B61HK3JU606367,Sandy Sansing,Toyota,31821.0,Camry,26000,2018,8073,23007.5
JM3KFACM8L0732495,Sandy Sansing,Mazda,7475.0,CX-5,26000,2020,0,2600.0
2G61M5S31K9117255,Sandy Sansing,Cadillac,36951.0,XTS,26000,2019,9286,34278.125
1FMJK2AT8FEF12499,Sandy Sansing,Ford,98986.0,Expedition EL,26212,2015,0,2600.0
1C6RR6KG6JS290719,Sandy Sansing,Ram,12239.0,1500,26350,2018,8947,30664.204545454544
WMZYT3C38H3D97777,Sandy Sansing,Mini,16330.0,Countryman,26380,2017,0,2600.0
LRBFXBSA0HD042565,Sandy Sansing,Buick,18757.0,Envision,26402,2017,7676,20028.571428571428
1C6RR6FG9JS340877,Sandy Sansing,Ram,25143.0,1500,26725,2018,8947,30664.204545454544
WBXHU7C30H5H38004,Sandy Sansing,Bmw,47479.0,X1,26985,2017,7696,22275.0
WBA3V5C5XF5A79059,Sandy Sansing,Bmw,86773.0,4 Series,26988,2015,6960,20750.0
JTHCE1BL1FA002689,Sandy Sansing,Lexus,49765.0,GS 350,26988,2015,0,2600.0
5N1DR2MM1HC691383,Sandy Sansing,Nissan,34587.0,Pathfinder,26988,2017,7758,20700.0
2C3CDXBG2KH644090,Sandy Sansing,Dodge,38733.0,Charger,26988,2019,9622,26425.0
1C4PJLJS0HW662733,Sandy Sansing,Jeep,24141.0,Cherokee,26989,2017,7741,18869.44444444444
5N1AZ2MG8HN150638,Sandy Sansing,Nissan,28364.0,Murano,26990,2017,7757,20603.125
1GTR1UEC0FZ274284,Sandy Sansing,Gmc,83635.0,Sierra 1500,26991,2015,7182,24787.5
JM3KFACM2K1588919,Sandy Sansing,Mazda,10327.0,CX-5,26991,2019,9753,25061.11111111111
1FMCU0H65LUB17544,Sandy Sansing,Ford,14390.0,Escape,26991,2020,0,2600.0
4T1B61HK4JU542128,Sandy Sansing,Toyota,38937.0,Camry,26991,2018,8073,23007.5
1FA6P8TH0H5332658,Sandy Sansing,Ford,22542.0,Mustang,26991,2017,7717,26952.777777777777
1GCGSBEN9K1242436,Sandy Sansing,Chevrolet,35638.0,Colorado,26995,2019,9573,29688.09523809524
1C4BJWDG6DL544734,Sandy Sansing,Jeep,85193.0,Wrangler Unlimited,27000,2013,0,2600.0
3GCPCSEC6EG318812,Sandy Sansing,Chevrolet,79437.0,Silverado 1500,27000,2014,6649,22434.821428571428
JM3TCBCY1H0133273,Sandy Sansing,Mazda,40899.0,CX-9,27000,2017,7558,24571.42857142857
1FBZX2ZM4KKB06063,Sandy Sansing,Ford,40196.0,Transit Passenger Wagon,27000,2019,0,2600.0
JM1GL1TY9L1511122,Sandy Sansing,Mazda,2838.0,Mazda6,27000,2020,0,2600.0
5LMTJ3DH5JUL21823,Sandy Sansing,Lincoln,39259.0,MKC,27000,2018,8963,25537.5
1C4PJMBX1KD317956,Sandy Sansing,Jeep,27225.0,Cherokee,27115,2019,9135,22575.0
1C4PJMBX0KD298185,Sandy Sansing,Jeep,35074.0,Cherokee,27116,2019,9135,22575.0
1C6RR6FT7HS636746,Sandy Sansing,Ram,54025.0,1500,27233,2017,7789,28240.83333333333
ZACNJBC16KPK30882,Sandy Sansing,Jeep,6171.0,Renegade,27250,2019,9683,20057.14285714286
2C4RC1DG6LR148871,Sandy Sansing,Chrysler,22800.0,Voyager,27250,2020,0,2600.0
WBA8B9G59JNU96761,Sandy Sansing,Bmw,40549.0,3 Series,27488,2018,8555,28873.07692307692
1GCVKREC5FZ286133,Sandy Sansing,Chevrolet,99139.0,Silverado 1500,27500,2015,7181,24288.235294117647
1C6RR6MT5ES458396,Sandy Sansing,Ram,57152.0,1500,27500,2014,6695,19711.206896551725
2G1105S3XK9118325,Sandy Sansing,Chevrolet,12680.0,Impala,27500,2019,9317,20541.666666666668
JM3KFACM0L0740039,Sandy Sansing,Mazda,4914.0,CX-5,27500,2020,0,2600.0
1N6AD0ER5KN770424,Sandy Sansing,Nissan,35950.0,Frontier,27517,2019,9836,26088.09523809524
1N6AD0ER1KN754253,Sandy Sansing,Nissan,32141.0,Frontier,27548,2019,9836,26088.09523809524
1FATP8UH8K5159688,Sandy Sansing,Ford,25354.0,Mustang,27553,2019,9185,33497.22222222222
3C4NJDDB1LT111878,Sandy Sansing,Jeep,30746.0,Compass,27700,2020,0,2600.0
1N4AA6CV4LC369707,Sandy Sansing,Nissan,8395.0,Maxima,27722,2020,0,2600.0
JM3TCACY4J0228930,Sandy Sansing,Mazda,24123.0,CX-9,27775,2018,8817,26435.714285714286
5TFEY5F19FX187914,Sandy Sansing,Toyota,128107.0,Tundra 2WD Truck,27840,2015,0,2600.0
3GCPCREC3EG255242,Sandy Sansing,Chevrolet,83834.0,Silverado 1500,27875,2014,6649,22434.821428571428
5UXKR2C58G0H41963,Sandy Sansing,Bmw,85118.0,X5,27885,2016,7332,30062.5
1N4BL4FV9LC113576,Sandy Sansing,Nissan,5924.0,Altima,27899,2020,0,2600.0
4T1G11AK5LU318271,Sandy Sansing,Toyota,19101.0,Camry,27945,2020,0,2600.0
WBXHU7C39HP924884,Sandy Sansing,Bmw,33632.0,X1,27985,2017,7696,22275.0
1GKKNPLS4HZ130410,Sandy Sansing,Gmc,82139.0,Acadia,27985,2017,7615,23809.615384615387
1G1FB1RX3L0101413,Sandy Sansing,Chevrolet,5172.0,Camaro,27988,2020,0,2600.0
5N1DR2MN7KC618521,Sandy Sansing,Nissan,38302.0,Pathfinder,27990,2019,9760,25653.125
2C4RC1BG7KR730365,Sandy Sansing,Chrysler,21603.0,Pacifica,27990,2019,9627,25841.66666666667
2FMPK3K98HBB34847,Sandy Sansing,Ford,45179.0,Edge,27991,2017,7735,21110.714285714286
1FTFW1CF1EKG41720,Sandy Sansing,Ford,111256.0,F-150,27991,2014,6795,20123.61111111111
2FMPK3K91KBB55742,Sandy Sansing,Ford,38860.0,Edge,27991,2019,9182,26292.857142857134
WBA8B9G32HNU57017,Sandy Sansing,Bmw,27724.0,3 Series,27998,2017,7710,25282.69230769231
5NMS53AD2KH001196,Sandy Sansing,Hyundai,10659.0,Santa Fe,28000,2019,9193,26148.214285714286
JM3TCACY1H0140671,Sandy Sansing,Mazda,21555.0,CX-9,28000,2017,7558,24571.42857142857
1G1105S33LU101256,Sandy Sansing,Chevrolet,16794.0,Impala,28075,2020,0,2600.0
1J4BA6H13BL641550,Sandy Sansing,Jeep,109750.0,Wrangler Unlimited,28111,2011,0,2600.0
1FBZX2ZM2KKA23361,Sandy Sansing,Ford,35876.0,Transit Passenger Wagon,28250,2019,0,2600.0
1GCGTBEN5H1298282,Sandy Sansing,Chevrolet,22304.0,Colorado,28270,2017,7871,26456.66666666667
1N4BL4FV0KC101217,Sandy Sansing,Nissan,17388.0,Altima,28288,2019,9215,22538.461538461543
5N1DR2MN1KC607854,Sandy Sansing,Nissan,34857.0,Pathfinder,28380,2019,9760,25653.125
1FTFW1EF2DKE43286,Sandy Sansing,Ford,85103.0,F-150,28488,2013,6567,18207.8125
WBA8B9G34HNU55463,Sandy Sansing,Bmw,17572.0,3 Series,28488,2017,7710,25282.69230769231
5TDKKRFH5GS149693,Sandy Sansing,Toyota,41395.0,Highlander,28500,2016,7495,24384.375
1FTNF1EG1GKE09056,Sandy Sansing,Ford,38215.0,F-150,28500,2016,7500,28922.727272727272
2C3CDZAG6HH536447,Sandy Sansing,Dodge,30521.0,Challenger,28500,2017,7714,34991.666666666664
JTEBU4BF6CK137261,Sandy Sansing,Toyota,64136.0,FJ Cruiser,28725,2012,6163,20812.5
1FM5K8F81JGA15638,Sandy Sansing,Ford,53207.0,Explorer,28725,2018,8233,28668.75
2T3W1RFVXLC045124,Sandy Sansing,Toyota,10753.0,RAV4,28725,2020,0,2600.0
