,Dealer,Manufacturer,Mileage,Model,Price,VIN,Year,modelYearId,MarketValue
3074,Sandy Sansing,BUICK,8008.0,Encore,18998.0,KL4CJASB8JB601607,2018,8957,17527.272727272728
3075,Sandy Sansing,NISSAN,98.0,NV200 Compact Cargo,18999.0,3N6CM0KN1LK694069,2020,0,2600.0
3076,Sandy Sansing,DODGE,42276.0,Grand Caravan,19000.0,2C4RDGEG5JR345932,2018,8950,16541.666666666668
3077,Sandy Sansing,BMW,50206.0,3 Series,19000.0,WBA3C1C59EK115190,2014,6690,15448.076923076924
3078,Sandy Sansing,CHEVROLET,33312.0,Malibu,19000.0,1G1ZD5ST4KF112695,2019,9318,19395.83333333333
3079,Sandy Sansing,FORD,16474.0,Escape,19000.0,1FMCU0F73KUA89706,2019,9654,19864.285714285714
3080,Sandy Sansing,NISSAN,30242.0,Rogue,19146.0,KNMAT2MT9KP507033,2019,9761,20437.5
3081,Sandy Sansing,NISSAN,44288.0,Rogue,19183.0,KNMAT2MT6KP540717,2019,9761,20437.5
3082,Sandy Sansing,NISSAN,35735.0,Altima,19197.0,1N4BL4BV2KC255143,2019,9215,22538.461538461543
3083,Sandy Sansing,NISSAN,70103.0,Murano,19250.0,5N1AZ2MG7JN132279,2018,8476,23100.0
3084,Sandy Sansing,CHEVROLET,117370.0,Silverado 1500,19267.0,3GCPCPEC4EG497283,2014,6649,22434.821428571428
3085,Sandy Sansing,CHEVROLET,21571.0,Malibu,19287.0,1G1ZB5ST2HF239136,2017,7802,16730.0
3086,Sandy Sansing,TOYOTA,10251.0,Corolla,19325.0,5YFEPRAE5LP075593,2020,0,2600.0
3087,Sandy Sansing,NISSAN,44843.0,Rogue,19335.0,KNMAT2MT7KP511551,2019,9761,20437.5
3088,Sandy Sansing,NISSAN,43946.0,Rogue,19369.0,KNMAT2MT6KP529684,2019,9761,20437.5
3089,Sandy Sansing,TOYOTA,50096.0,Camry,19377.0,4T1BF1FK1HU795369,2017,7762,18830.55555555556
3090,Sandy Sansing,NISSAN,18682.0,Rogue,19395.0,KNMAT2MT2JP581098,2018,8478,18752.5
3091,Sandy Sansing,NISSAN,43905.0,Altima,19464.0,1N4BL4BV3KC214259,2019,9215,22538.461538461543
3092,Sandy Sansing,DODGE,29887.0,Grand Caravan,19500.0,2C4RDGEG5JR219778,2018,8950,16541.666666666668
3093,Sandy Sansing,MAZDA,23630.0,CX-3,19500.0,JM1DKBD7XG0117013,2016,7263,14908.333333333336
3094,Sandy Sansing,NISSAN,42542.0,Altima,19500.0,1N4AL3AP8HC129774,2017,7756,15421.428571428569
3095,Sandy Sansing,NISSAN,14792.0,Rogue Sport,19500.0,JN1BJ1CR9HW100437,2017,8095,16458.333333333332
3096,Sandy Sansing,NISSAN,25023.0,Rogue,19500.0,KNMAT2MV5HP543389,2017,7760,17195.0
3097,Sandy Sansing,MAZDA,26411.0,CX-3,19500.0,JM1DKDD70H0179405,2017,7746,16450.0
3098,Sandy Sansing,TOYOTA,30268.0,Prius,19500.0,JTDKARFUXK3086147,2019,9774,22533.33333333333
3099,Sandy Sansing,NISSAN,15844.0,Altima,19500.0,1N4BL4BV2LC130614,2020,0,2600.0
3100,Sandy Sansing,NISSAN,28705.0,Altima,19659.0,1N4BL4BV7KC200378,2019,9215,22538.461538461543
3101,Sandy Sansing,CADILLAC,70724.0,SRX,19713.0,3GYFNCE3XFS550964,2015,7039,16985.714285714286
3102,Sandy Sansing,JEEP,83929.0,Grand Cherokee,19725.0,1C4RJECG0EC227494,2014,6659,18486.11111111111
3103,Sandy Sansing,NISSAN,35608.0,Rogue,19790.0,JN8AT2MT7HW151894,2017,7760,17195.0
3104,Sandy Sansing,HYUNDAI,26094.0,Tucson,19800.0,KM8J3CA45HU365630,2017,7736,17362.5
3105,Sandy Sansing,FORD,60168.0,Taurus,19847.0,1FAHP2F88KG107451,2019,9672,22250.0
3106,Sandy Sansing,NISSAN,41951.0,Rogue,19887.0,KNMAT2MT5KP522841,2019,9761,20437.5
3107,Sandy Sansing,NISSAN,20633.0,Rogue,19888.0,5N1AT2MT7HC814616,2017,7760,17195.0
3108,Sandy Sansing,KIA,20538.0,Sportage,19900.0,KNDPC3AC0E7557571,2014,6908,12441.666666666664
3109,Sandy Sansing,KIA,31532.0,Optima,19900.0,5XXGT4L37LG386857,2020,0,2600.0
3110,Sandy Sansing,CHEVROLET,16599.0,Equinox,19900.0,2GNAXKEX4J6345615,2018,7991,19556.666666666668
3111,Sandy Sansing,FORD,15483.0,Escape,19978.0,1FMCU0F75JUB36538,2018,8673,18017.85714285714
3112,Sandy Sansing,MAZDA,36023.0,CX-5,19981.0,JM3KFABM3J1399230,2018,8816,20658.33333333333
3113,Sandy Sansing,TOYOTA,42742.0,Camry,19990.0,JTNB11HK4J3046735,2018,8073,23007.5
3114,Sandy Sansing,MAZDA,13383.0,Mazda3 5-Door,19990.0,3MZBN1M31HM152041,2017,0,2600.0
3115,Sandy Sansing,MITSUBISHI,28044.0,Outlander Sport,19990.0,JA4AR3AU5KU013894,2019,9874,16552.272727272728
3116,Sandy Sansing,CHEVROLET,17034.0,Equinox,19991.0,3GNAXKEV1LL117374,2020,0,2600.0
3117,Sandy Sansing,NISSAN,17388.0,Altima,19995.0,1N4AL3AP1JC187604,2018,8473,17560.0
3118,Sandy Sansing,NISSAN,34111.0,Rogue,19995.0,JN8AT2MT8HW396509,2017,7760,17195.0
3119,Sandy Sansing,NISSAN,27300.0,Rogue,19995.0,JN8AT2MT4KW261647,2019,9761,20437.5
3120,Sandy Sansing,CHEVROLET,33795.0,Equinox,19995.0,2GNAXUEV7L6105763,2020,0,2600.0
3121,Sandy Sansing,KIA,9568.0,Sportage,19995.0,KNDPM3AC7K7614700,2019,9637,21320.83333333333
3122,Sandy Sansing,KIA,28929.0,Optima,19995.0,5XXGT4L39LG380896,2020,0,2600.0
3123,Sandy Sansing,FORD,26523.0,EcoSport,19995.0,MAJ6S3KL1KC267670,2019,9653,16835.714285714286
3124,Sandy Sansing,FORD,25632.0,Escape,19995.0,1FMCU0G90KUB33760,2019,9654,19864.285714285714
3125,Sandy Sansing,NISSAN,21384.0,Kicks,19995.0,3N1CP5CUXJL525305,2018,9136,15641.666666666664
3126,Sandy Sansing,DODGE,48250.0,Journey,19998.0,3C4PDCEG8JT380834,2018,8676,17828.125
3127,Sandy Sansing,FORD,76100.0,F-150,20000.0,1FTFX1CF3EKF69562,2014,6795,20123.61111111111
3128,Sandy Sansing,MAZDA,28630.0,Mazda3 Sedan,20000.0,3MZBPAAL8KM111279,2019,0,2600.0
3129,Sandy Sansing,CHEVROLET,123470.0,Silverado 1500,20000.0,1GCRCREH0EZ122541,2014,6649,22434.821428571428
3130,Sandy Sansing,CHEVROLET,25180.0,Equinox,20000.0,3GNAXHEV8JS569635,2018,7991,19556.666666666668
3131,Sandy Sansing,NISSAN,12241.0,Rogue Sport,20000.0,JN1BJ1CP4HW025595,2017,8095,16458.333333333332
3132,Sandy Sansing,HONDA,90571.0,Pilot,20000.0,5FNYF4H38FB048573,2015,7097,18387.5
3133,Sandy Sansing,FORD,31034.0,Edge,20000.0,2FMPK3G95HBC16902,2017,7735,21110.714285714286
3134,Sandy Sansing,MITSUBISHI,7117.0,Outlander,20000.0,JA4AD2A3XLZ015466,2020,0,2600.0
3135,Sandy Sansing,HYUNDAI,34247.0,Tucson,20000.0,KM8J3CA23HU526068,2017,7736,17362.5
3136,Sandy Sansing,DODGE,113133.0,Durango,20241.0,1C4RDHEG9GC407839,2016,7457,23234.375
3137,Sandy Sansing,NISSAN,70416.0,Pathfinder,20337.0,5N1DR2MN8HC686495,2017,7758,20700.0
3138,Sandy Sansing,NISSAN,33116.0,Rogue,20355.0,JN8AT2MTXKW252130,2019,9761,20437.5
3139,Sandy Sansing,JEEP,31450.0,Cherokee,20415.0,1C4PJLLB5KD220739,2019,9135,22575.0
3140,Sandy Sansing,CHEVROLET,33010.0,Equinox,20474.0,2GNAXSEV8J6116224,2018,7991,19556.666666666668
3141,Sandy Sansing,NISSAN,34749.0,Altima,20500.0,1N4BL4BV8LC142153,2020,0,2600.0
3142,Sandy Sansing,FORD,29968.0,Escape,20500.0,1FMCU0J93GUA04430,2016,7388,13845.0
3143,Sandy Sansing,CHEVROLET,6304.0,Malibu,20500.0,1G1ZB5ST0LF031572,2020,0,2600.0
3144,Sandy Sansing,TOYOTA,21108.0,Prius,20500.0,JTDKARFU9K3072868,2019,9774,22533.33333333333
3145,Sandy Sansing,CHEVROLET,23005.0,Equinox,20500.0,2GNAXUEVXK6235499,2019,9616,21620.0
3146,Sandy Sansing,SUBARU,41135.0,Legacy,20504.0,4S3BNAS60H3055463,2017,7699,17825.0
3147,Sandy Sansing,DODGE,73683.0,Charger,20525.0,2C3CDXHG1GH327688,2016,7454,27862.5
3148,Sandy Sansing,CHEVROLET,38453.0,Bolt EV,20530.0,1G1FX6S04H4166556,2017,0,2600.0
3149,Sandy Sansing,GMC,78570.0,Terrain,20670.0,2GKFLUEK4H6318214,2017,7830,18433.33333333333
3150,Sandy Sansing,HYUNDAI,28808.0,Sonata,20724.0,5NPE34AF6HH535355,2017,7737,17156.81818181818
3151,Sandy Sansing,DODGE,30236.0,Grand Caravan,20725.0,2C4RDGEG6KR511196,2019,9639,18091.666666666668
3152,Sandy Sansing,JEEP,4232.0,Compass,20725.0,3C4NJCAB4LT125224,2020,0,2600.0
3153,Sandy Sansing,JEEP,24821.0,Compass,20725.0,3C4NJDBB1JT138658,2018,8681,18682.14285714286
3154,Sandy Sansing,JEEP,20784.0,Renegade,20725.0,ZACCJADB2HPE45700,2017,7742,16725.0
3155,Sandy Sansing,DODGE,38281.0,Grand Caravan,20725.0,2C4RDGEG7KR663360,2019,9639,18091.666666666668
3156,Sandy Sansing,KIA,42023.0,Sorento,20758.0,5XYPG4A52KG440374,2019,9138,25371.66666666667
3157,Sandy Sansing,DODGE,20652.0,Grand Caravan,20762.0,2C4RDGCG6KR699396,2019,9639,18091.666666666668
3158,Sandy Sansing,HONDA,49556.0,Accord Sedan,20768.0,1HGCR2F53HA219365,2017,0,2600.0
3159,Sandy Sansing,NISSAN,42667.0,Altima,20772.0,1N4BL4CVXKC125335,2019,9215,22538.461538461543
3160,Sandy Sansing,NISSAN,22812.0,Altima,20788.0,1N4AL3AP4JC137182,2018,8473,17560.0
3161,Sandy Sansing,DODGE,36280.0,Grand Caravan,20790.0,2C4RDGEGXKR660131,2019,9639,18091.666666666668
3162,Sandy Sansing,CHEVROLET,27629.0,Equinox,20849.0,3GNAXKEV4KS559733,2019,9616,21620.0
3163,Sandy Sansing,NISSAN,77999.0,Frontier,20864.0,1N6AD0ER6HN718163,2017,7895,22414.285714285717
3164,Sandy Sansing,HONDA,21372.0,Accord Sedan,20977.0,1HGCR2F72HA215356,2017,0,2600.0
3165,Sandy Sansing,BUICK,33778.0,Regal,20981.0,2G4GS5GX1G9166130,2016,7363,15809.375
3166,Sandy Sansing,NISSAN,14487.0,Altima,20988.0,1N4BL4BV6KC167325,2019,9215,22538.461538461543
3167,Sandy Sansing,MINI,20688.0,Hardtop 2 Door,20988.0,WMWXP7C39H3B94871,2017,0,2600.0
3168,Sandy Sansing,TOYOTA,40847.0,Camry,20990.0,4T1B11HK4KU257025,2019,9771,25032.5
3169,Sandy Sansing,NISSAN,27568.0,Rogue,20990.0,JN8AT2MT2HW147056,2017,7760,17195.0
3170,Sandy Sansing,HONDA,14837.0,Civic Sedan,20991.0,19XFC2F71JE014063,2018,0,2600.0
3171,Sandy Sansing,CHEVROLET,11231.0,Equinox,21000.0,2GNALCEK1H1562875,2017,7728,16450.0
3172,Sandy Sansing,NISSAN,54462.0,Maxima,21000.0,1N4AA6AP2GC438548,2016,7292,17980.0
3173,Sandy Sansing,HYUNDAI,33622.0,Tucson,21000.0,KM8J3CA46HU407464,2017,7736,17362.5
3174,Sandy Sansing,MAZDA,30399.0,Mazda6,21000.0,JM1GL1X57H1134751,2017,0,2600.0
3175,Sandy Sansing,BUICK,14575.0,Encore,21127.0,KL4CJ1SB3HB089703,2017,7659,15679.545454545454
3176,Sandy Sansing,NISSAN,75152.0,Murano,21272.0,5N1AZ2MG4FN276167,2015,7022,16303.125
3177,Sandy Sansing,TOYOTA,64505.0,Camry,21430.0,JTNB11HKXJ3013805,2018,8073,23007.5
3178,Sandy Sansing,HONDA,111978.0,Pilot,21475.0,5FNYF5H89GB060203,2016,7291,22238.235294117647
3179,Sandy Sansing,BMW,31055.0,X1,21488.0,WBAVL1C50FVY32649,2015,7000,14791.666666666664
3180,Sandy Sansing,MAZDA,13010.0,CX-5,21500.0,JM3KFABL4H0196435,2017,7745,19540.625
3181,Sandy Sansing,JEEP,81551.0,Grand Cherokee,21500.0,1C4RJFBG3EC460356,2014,6659,18486.11111111111
3182,Sandy Sansing,NISSAN,36932.0,Altima,21500.0,1N4BL4CV4LC138485,2020,0,2600.0
3183,Sandy Sansing,BUICK,19522.0,Regal,21500.0,2G4GR5GX2H9140858,2017,7823,18760.714285714286
3184,Sandy Sansing,MAZDA,44558.0,CX-5,21500.0,JM3KFACL9H0193965,2017,7745,19540.625
3185,Sandy Sansing,JEEP,99684.0,Grand Cherokee,21511.0,1C4RJEBG7GC351380,2016,7463,25322.222222222223
3186,Sandy Sansing,FORD,47704.0,Mustang,21525.0,1FA6P8TH0G5308312,2016,7502,24866.66666666667
3187,Sandy Sansing,CHEVROLET,100714.0,Tahoe,21658.0,1GNSCBE09ER129563,2014,6744,20937.5
3188,Sandy Sansing,HYUNDAI,39784.0,Tucson,21711.0,KM8J2CA46KU915041,2019,9265,21233.928571428565
3189,Sandy Sansing,RAM,93655.0,1500,21718.0,1C6RR6KG7ES211192,2014,6695,19711.206896551725
3190,Sandy Sansing,NISSAN,17134.0,Rogue,21890.0,5N1AT2MT2KC844405,2019,9761,20437.5
3191,Sandy Sansing,FORD,28939.0,Escape,21900.0,1FMCU9G94KUB88281,2019,9654,19864.285714285714
3192,Sandy Sansing,BMW,72238.0,X3,21985.0,5UXWX7C58EL984928,2014,6687,14550.0
3193,Sandy Sansing,BMW,76183.0,X1,21985.0,WBXHU7C3XH5H37863,2017,7696,22275.0
3194,Sandy Sansing,MERCEDES-BENZ,68058.0,E-Class,21985.0,WDDHF5KB1EA842673,2014,6664,22068.75
3195,Sandy Sansing,FORD,29050.0,Fusion,21988.0,3FA6P0D99KR143214,2019,9263,19885.416666666668
3196,Sandy Sansing,FORD,31343.0,Fusion,21988.0,3FA6P0D9XKR143223,2019,9263,19885.416666666668
3197,Sandy Sansing,JEEP,32610.0,Compass,21988.0,3C4NJCCB7KT663038,2019,9681,20128.571428571428
3198,Sandy Sansing,JEEP,30979.0,Compass,21988.0,3C4NJCCB9KT679855,2019,9681,20128.571428571428
3199,Sandy Sansing,MITSUBISHI,28272.0,Outlander,21988.0,JA4AZ3A33KZ039811,2019,9859,19643.18181818182
3200,Sandy Sansing,DODGE,39572.0,Journey,21990.0,3C4PDDEG2KT720115,2019,9677,19600.0
3201,Sandy Sansing,NISSAN,30698.0,Rogue Sport,21990.0,JN1BJ1CP0HW020989,2017,8095,16458.333333333332
3202,Sandy Sansing,RAM,9373.0,1500 Classic,21991.0,3C6JR6AGXKG505154,2019,9685,
3203,Sandy Sansing,NISSAN,58937.0,Pathfinder,21991.0,5N1DR2MNXJC629415,2018,8477,23171.875
3204,Sandy Sansing,MERCEDES-BENZ,44108.0,GLA,21998.0,WDCTG4EB7FJ180407,2015,6970,20916.666666666668
3205,Sandy Sansing,NISSAN,17936.0,Rogue,21999.0,KNMAT2MT6HP613318,2017,7760,17195.0
3206,Sandy Sansing,JEEP,93369.0,Wrangler Unlimited,22000.0,1J4GA69109L720530,2009,0,2600.0
3207,Sandy Sansing,MAZDA,25599.0,CX-3,22000.0,JM1DKDD76H0177190,2017,7746,16450.0
3208,Sandy Sansing,SUBARU,62255.0,Outback,22000.0,4S4BSANC3H3211050,2017,7700,21770.83333333333
3209,Sandy Sansing,CHEVROLET,30610.0,Malibu,22000.0,1G1ZH5SX7HF255883,2017,7802,16730.0
3210,Sandy Sansing,NISSAN,28164.0,Rogue,22000.0,5N1AT2MV2JC754834,2018,8478,18752.5
3211,Sandy Sansing,BUICK,20342.0,Envision,22200.0,LRBFXASA5HD179107,2017,7676,20028.571428571428
3212,Sandy Sansing,DODGE,64009.0,Challenger,22291.0,2C3CDZAG0JH294700,2018,8237,47242.857142857145
3213,Sandy Sansing,NISSAN,1175.0,Rogue,22325.0,5N1AT2MT7LC732684,2020,0,2600.0
3214,Sandy Sansing,CHEVROLET,25444.0,Malibu,22339.0,1G1ZH5SX0HF260438,2017,7802,16730.0
3215,Sandy Sansing,JEEP,12612.0,Renegade,22434.0,ZACNJABB0KPK83002,2019,9683,20057.14285714286
3216,Sandy Sansing,NISSAN,40159.0,Rogue,22453.0,5N1AT2MV0KC745647,2019,9761,20437.5
3217,Sandy Sansing,MAZDA,4735.0,CX-30,22500.0,3MVDMABL1LM100479,2020,0,2600.0
3218,Sandy Sansing,MAZDA,36295.0,CX-5,22500.0,JM3KFACL5H0144035,2017,7745,19540.625
3219,Sandy Sansing,NISSAN,20540.0,Rogue,22525.0,JN8AT2MT9LW004033,2020,0,2600.0
3220,Sandy Sansing,CHEVROLET,24651.0,Volt,22589.0,1G1RB6S57HU204398,2017,7636,16275.0
3221,Sandy Sansing,DODGE,100214.0,Durango,22725.0,1C4RDHDG9GC361480,2016,7457,23234.375
3222,Sandy Sansing,NISSAN,5853.0,Altima,22725.0,1N4BL4CV2LN307245,2020,0,2600.0
3223,Sandy Sansing,JEEP,54304.0,Wrangler,22725.0,1C4AJWAG4EL128182,2014,6903,23700.0
3224,Sandy Sansing,JEEP,19191.0,Cherokee,22725.0,1C4PJLLB5KD111083,2019,9135,22575.0
3225,Sandy Sansing,CHEVROLET,15961.0,Equinox,22758.0,2GNAXKEV2L6141316,2020,0,2600.0
3226,Sandy Sansing,TOYOTA,38435.0,RAV4,22810.0,2T3WFREV0JW439133,2018,8138,23914.70588235294
3227,Sandy Sansing,GMC,12669.0,Terrain,22881.0,3GKALMEV2JL406085,2018,8056,20995.454545454544
3228,Sandy Sansing,KIA,38508.0,Sorento,22900.0,5XYPG4A32HG268547,2017,7684,21200.0
3229,Sandy Sansing,CHEVROLET,28159.0,Equinox,22900.0,3GNAXLEX1KS531749,2019,9616,21620.0
3230,Sandy Sansing,FORD,30927.0,Fusion,22988.0,3FA6P0D9XKR222715,2019,9263,19885.416666666668
3231,Sandy Sansing,CHEVROLET,43033.0,Traverse,22991.0,1GNKRGKD5HJ200795,2017,7732,22325.0
3232,Sandy Sansing,GMC,16233.0,Terrain,22995.0,3GKALMEX7JL320823,2018,8056,20995.454545454544
3233,Sandy Sansing,NISSAN,7787.0,Rogue,22995.0,5N1AT2MT6JC815066,2018,8478,18752.5
3234,Sandy Sansing,GMC,26490.0,Terrain,22995.0,3GKALMEV8KL156594,2019,9323,23527.272727272728
3235,Sandy Sansing,DODGE,31382.0,Journey,22995.0,3C4PDCGG4KT736906,2019,9677,19600.0
3236,Sandy Sansing,MINI,41667.0,Hardtop 4 Door,22998.0,WMWXU3C3XH2F49683,2017,0,2600.0
3237,Sandy Sansing,BUICK,24834.0,Envision,22999.0,LRBFXBSAXHD045537,2017,7676,20028.571428571428
3238,Sandy Sansing,MAZDA,36384.0,CX-5,23000.0,JM3KFACL9H0142904,2017,7745,19540.625
3239,Sandy Sansing,CHRYSLER,50287.0,Pacifica,23000.0,2C4RC1BG2HR779921,2017,7613,21775.0
3240,Sandy Sansing,MAZDA,55297.0,CX-5,23000.0,JM3KFADL6H0178838,2017,7745,19540.625
3241,Sandy Sansing,JEEP,77408.0,Wrangler,23000.0,1C4AJWAGXEL193280,2014,6903,23700.0
3242,Sandy Sansing,CHEVROLET,113449.0,Silverado 1500,23000.0,1GCRCSEC8EZ349469,2014,6649,22434.821428571428
3243,Sandy Sansing,MAZDA,46252.0,CX-5,23000.0,JM3KFACL5H0218277,2017,7745,19540.625
3244,Sandy Sansing,SUBARU,24538.0,Crosstrek,23000.0,JF2GPAKCXH8235415,2017,7769,19241.666666666668
3245,Sandy Sansing,NISSAN,43773.0,Murano,23000.0,5N1AZ2MG4JN125077,2018,8476,23100.0
3246,Sandy Sansing,BUICK,46861.0,Envision,23000.0,LRBFXESXXHD116113,2017,7676,20028.571428571428
3247,Sandy Sansing,CHEVROLET,35420.0,Traverse,23000.0,1GNKVGKDXHJ237157,2017,7732,22325.0
3248,Sandy Sansing,HONDA,26324.0,Civic Si Coupe,23102.0,2HGFC3A51JH753516,2018,0,2600.0
3249,Sandy Sansing,JEEP,4824.0,Compass,23250.0,3C4NJCBB5LT125229,2020,0,2600.0
3250,Sandy Sansing,FORD,50351.0,Explorer,23380.0,1FM5K7D82HGA97662,2017,7733,26625.0
3251,Sandy Sansing,JEEP,31367.0,Compass,23488.0,3C4NJDDB0KT669123,2019,9681,20128.571428571428
3252,Sandy Sansing,MAZDA,40733.0,CX-5,23500.0,JM3KFACM7K1554605,2019,9753,25061.11111111111
3253,Sandy Sansing,MAZDA,8260.0,CX-5,23500.0,JM3KFABM8K1504846,2019,9753,25061.11111111111
3254,Sandy Sansing,MAZDA,49494.0,CX-9,23500.0,JM3TCACY9G0116567,2016,7444,21032.14285714286
3255,Sandy Sansing,FORD,11305.0,F-150,23500.0,1FTMF1C52KKD08033,2019,9675,38535.795454545456
3256,Sandy Sansing,JEEP,23028.0,Grand Cherokee,23899.0,1C4RJEAG6HC819957,2017,7671,29567.5
3257,Sandy Sansing,HYUNDAI,29642.0,Santa Fe,23900.0,5NMS23AD5KH079321,2019,9193,26148.214285714286
3258,Sandy Sansing,CHEVROLET,25760.0,Equinox,23988.0,2GNAXUEV3L6137237,2020,0,2600.0
3259,Sandy Sansing,NISSAN,35577.0,Altima,23988.0,1N4BL4EV2KC173103,2019,9215,22538.461538461543
3260,Sandy Sansing,NISSAN,3862.0,Rogue Sport,23990.0,JN1BJ1CR6KW347809,2019,9316,19329.166666666668
3261,Sandy Sansing,NISSAN,16557.0,Altima,23990.0,1N4BL4EV9LC147440,2020,0,2600.0
3262,Sandy Sansing,MERCEDES-BENZ,88976.0,GL-Class,23991.0,4JGDF2EE2EA312608,2014,6873,26906.25
3263,Sandy Sansing,NISSAN,27030.0,Murano,23991.0,5N1AZ2MG7HN183470,2017,7757,20603.125
3264,Sandy Sansing,FORD,29873.0,Escape,23991.0,1FMCU0J96HUE06251,2017,7588,15770.0
3265,Sandy Sansing,JEEP,31374.0,Compass,23995.0,3C4NJDDB3KT681959,2019,9681,20128.571428571428
3266,Sandy Sansing,NISSAN,20317.0,Altima,23995.0,1N4BL4CV9KC123995,2019,9215,22538.461538461543
3267,Sandy Sansing,BUICK,18776.0,LaCrosse,23998.0,1G4ZP5SS2HU188311,2017,7591,21630.0
3268,Sandy Sansing,NISSAN,66509.0,Maxima,24000.0,1N4AA6AP6HC433967,2017,7752,21515.0
3269,Sandy Sansing,CHEVROLET,40436.0,Express Passenger,24000.0,1GAZGPFG1K1243712,2019,0,2600.0
3270,Sandy Sansing,NISSAN,49036.0,Maxima,24000.0,1N4AA6AP7HC399571,2017,7752,21515.0
3271,Sandy Sansing,JEEP,24632.0,Grand Cherokee,24186.0,1C4RJFAG5HC756226,2017,7671,29567.5
3272,Sandy Sansing,CHEVROLET,10095.0,Trax,24198.0,3GNCJMSB0LL162130,2020,0,2600.0
3273,Sandy Sansing,NISSAN,21281.0,Altima,24235.0,1N4BL4EV5LC157298,2020,0,2600.0
3274,Sandy Sansing,DODGE,18900.0,Grand Caravan,24250.0,2C4RDGEG6KR689853,2019,9639,18091.666666666668
3275,Sandy Sansing,DODGE,77467.0,Durango,24250.0,1C4RDJDG4GC400659,2016,7457,23234.375
3276,Sandy Sansing,TOYOTA,48440.0,Camry,24313.0,4T1B61HK3JU522968,2018,8073,23007.5
3277,Sandy Sansing,HYUNDAI,30475.0,Santa Fe,24462.0,5NMS23AD6KH077593,2019,9193,26148.214285714286
3278,Sandy Sansing,TOYOTA,55701.0,Camry,24486.0,4T1B21HK0JU006059,2018,8073,23007.5
3279,Sandy Sansing,RAM,14874.0,1500 Classic,24500.0,3C6JR6DT5KG547000,2019,9685,
3280,Sandy Sansing,NISSAN,35959.0,Pathfinder,24500.0,5N1DR2MM8HC607396,2017,7758,20700.0
3281,Sandy Sansing,FIAT,7738.0,124 Spider,24500.0,JC1NFAEK5H0118588,2017,0,2600.0
3282,Sandy Sansing,NISSAN,19380.0,Murano,24500.0,5N1AZ2MJXKN135660,2019,9758,26915.625
3283,Sandy Sansing,GMC,18015.0,Acadia,24602.0,1GKKNLLA0KZ189347,2019,9322,28427.272727272728
3284,Sandy Sansing,CHRYSLER,16936.0,300,24648.0,2C3CCAEG7KH704361,2019,9671,24046.875
3285,Sandy Sansing,NISSAN,20638.0,Altima,24670.0,1N4BL4EV3LC144324,2020,0,2600.0
3286,Sandy Sansing,NISSAN,14312.0,Altima,24788.0,1N4BL4EV0LC145964,2020,0,2600.0
3287,Sandy Sansing,CHEVROLET,5977.0,Malibu,24861.0,1G1ZH5SX9HF261572,2017,7802,16730.0
3288,Sandy Sansing,FORD,53987.0,Edge,24881.0,2FMPK4K85HBC06861,2017,7735,21110.714285714286
3289,Sandy Sansing,BUICK,26792.0,Envision,24949.0,LRBFXBSA3HD069081,2017,7676,20028.571428571428
3290,Sandy Sansing,CHRYSLER,42759.0,Pacifica,24975.0,2C4RC1BG7KR537715,2019,9627,25841.66666666667
3291,Sandy Sansing,CHEVROLET,13852.0,Equinox,24985.0,2GNAXLEX2K6127521,2019,9616,21620.0
3292,Sandy Sansing,HONDA,67302.0,Accord Sedan,24985.0,1HGCV2F55JA006872,2018,0,2600.0
3293,Sandy Sansing,MERCEDES-BENZ,42925.0,CLA,24985.0,WDDSJ4EB8FN179462,2015,7216,21333.33333333333
3294,Sandy Sansing,BMW,47952.0,3 Series,24985.0,WBA8B9G36HNU56050,2017,7710,25282.69230769231
3295,Sandy Sansing,CADILLAC,23035.0,ATS Sedan,24989.0,1G6AA5RA6G0146958,2016,0,2600.0
3296,Sandy Sansing,CHEVROLET,35945.0,Express Passenger,24995.0,1GAZGPFG4K1214589,2019,0,2600.0
3297,Sandy Sansing,LINCOLN,29862.0,MKZ,24995.0,3LN6L5A95JR608539,2018,8965,26535.41666666667
3298,Sandy Sansing,MAZDA,24350.0,CX-5,25000.0,JM3KFADL3H0137731,2017,7745,19540.625
3299,Sandy Sansing,MAZDA,23437.0,CX-5,25000.0,JM3KFADLXH0140965,2017,7745,19540.625
3300,Sandy Sansing,MAZDA,21027.0,CX-5,25000.0,JM3KFACM8J1378937,2018,8816,20658.33333333333
3301,Sandy Sansing,CHEVROLET,19805.0,Camaro,25000.0,1G1FB1RX8J0142343,2018,8481,33837.5
3302,Sandy Sansing,HONDA,30286.0,Odyssey,25000.0,5FNRL5H64GB130167,2016,7460,20787.5
3303,Sandy Sansing,FORD,49959.0,Transit Passenger Wagon,25000.0,1FBZX2ZM5KKA61263,2019,0,2600.0
3304,Sandy Sansing,TOYOTA,68735.0,Highlander,25000.0,5TDJKRFH7GS308127,2016,7495,24384.375
3305,Sandy Sansing,MAZDA,38262.0,CX-9,25000.0,JM3TCADYXG0122988,2016,7444,21032.14285714286
3306,Sandy Sansing,CHRYSLER,39637.0,300,25175.0,2C3CCAGG0KH533840,2019,9671,24046.875
3307,Sandy Sansing,DODGE,99547.0,Challenger,25270.0,2C3CDZBT3GH125744,2016,7453,33455.0
3308,Sandy Sansing,CHRYSLER,36851.0,300,25288.0,2C3CCAKG1KH578003,2019,9671,24046.875
